461.4860,1.1103
461.5093,0.9176
461.5326,0.5273
461.5559,0.4431
461.5792,0.4151
461.6025,0.7112
461.6258,0.5162
461.6491,0.7711
461.6724,1.0992
461.6957,1.1077
461.7190,0.9993
461.7423,0.9063
461.7656,0.8659
461.7888,0.6545
461.8121,0.4736
461.8354,0.8590
461.8587,1.1285
461.8820,0.7554
461.9053,0.4377
461.9286,0.4310
461.9519,0.7650
461.9752,1.0421
461.9985,0.7478
462.0218,0.5161
462.0451,0.9389
462.0684,0.5190
462.0917,0.5136
462.1150,0.7554
462.1383,0.6769
462.1616,0.7852
462.1849,0.2715
462.2082,0.6299
462.2315,1.3378
462.2548,1.5179
462.2781,1.2997
462.3014,1.4429
462.3247,1.6557
462.3480,2.4912
462.3713,2.9420
462.3946,3.1186
462.4179,2.8402
462.4412,2.5841
462.4645,2.3901
462.4877,2.2455
462.5110,2.4428
462.5343,2.7501
462.5576,2.3554
462.5809,1.5530
462.6042,1.5818
462.6275,1.8523
462.6508,2.0425
462.6741,1.9374
462.6974,1.9351
462.7207,1.5265
462.7440,0.7307
462.7673,0.6138
462.7906,0.9596
462.8139,0.9366
462.8372,1.3214
462.8605,1.3581
462.8838,1.3598
462.9071,0.8560
462.9304,0.7837
462.9537,0.7761
462.9770,0.8110
463.0003,1.0377
463.0236,1.0464
463.0469,0.8097
463.0702,0.6607
463.0935,0.5863
463.1168,0.4220
463.1401,0.6357
463.1634,0.7469
463.1866,0.4031
463.2099,0.3768
463.2332,0.6559
463.2565,0.9249
463.2798,0.9016
463.3031,0.6474
463.3264,0.9945
463.3497,1.3424
463.3730,1.5396
463.3963,1.7500
463.4196,1.2049
463.4429,0.9390
463.4662,0.6267
463.4895,1.0049
463.5128,1.2292
463.5361,0.9507
463.5594,0.7631
463.5827,1.1094
463.6060,1.1687
463.6293,0.6465
463.6526,0.5574
463.6759,0.8300
463.6992,0.8232
463.7225,0.6824
463.7458,0.4709
463.7691,0.2854
463.7924,0.4159
463.8157,0.5727
463.8390,0.4987
463.8623,0.5350
463.8855,0.8554
463.9088,1.3208
463.9321,1.4105
463.9554,1.1052
463.9787,0.8262
464.0020,0.5418
464.0253,1.0880
464.0486,1.0760
464.0719,0.6245
464.0952,0.3002
464.1185,0.5749
464.1418,0.5288
464.1651,0.4687
464.1884,0.4933
464.2117,0.9137
464.2350,1.2035
464.2583,1.1222
464.2816,1.1164
464.3049,0.9784
464.3282,0.7191
464.3515,0.3404
464.3748,0.2594
464.3981,0.5282
464.4214,0.6453
464.4447,0.5645
464.4680,0.5863
464.4913,0.8284
464.5146,1.0702
464.5379,0.8676
464.5612,0.6487
464.5844,0.6861
464.6077,0.7623
464.6310,1.0956
464.6543,0.9145
464.6776,0.8488
464.7009,1.0439
464.7242,0.8758
464.7475,0.5661
464.7708,0.2993
464.7941,0.6331
464.8174,0.6757
464.8407,0.5545
464.8640,0.5334
464.8873,0.7069
464.9106,0.9860
464.9339,0.9649
464.9572,1.1324
464.9805,1.2283
465.0038,0.9673
465.0271,0.5590
465.0504,0.2690
465.0737,0.2751
465.0970,0.2864
465.1203,0.0998
465.1436,0.1822
465.1669,0.4036
465.1902,0.6508
465.2135,1.1349
465.2368,0.6934
465.2601,0.3634
465.2833,0.2578
465.3066,0.0485
465.3299,0.3843
465.3532,0.5296
465.3765,0.5593
465.3998,1.1305
465.4231,1.2101
465.4464,0.9206
465.4697,0.6678
465.4930,0.2865
465.5163,0.4782
465.5396,0.9864
465.5629,0.8820
465.5862,0.5940
465.6095,0.4315
465.6328,0.5145
465.6561,0.7425
465.6794,0.7026
465.7027,0.7544
465.7260,1.1480
465.7493,1.0515
465.7726,0.5703
465.7959,0.4859
465.8192,0.3896
465.8425,0.5528
465.8658,0.3989
465.8891,0.1762
465.9124,0.1982
465.9357,0.1382
465.9590,0.0547
465.9822,0.1629
466.0055,0.2179
466.0288,0.1523
466.0521,0.2748
466.0754,0.2745
466.0987,0.3505
466.1220,0.5204
466.1453,0.6336
466.1686,0.5357
466.1919,0.2357
466.2152,0.3374
466.2385,0.5870
466.2618,0.5901
466.2851,0.5130
466.3084,0.2688
466.3317,0.1195
466.3550,0.3137
466.3783,0.7347
466.4016,0.7128
466.4249,0.2689
466.4482,0.0754
466.4715,0.3550
466.4948,0.2936
466.5181,0.7847
466.5414,0.7381
466.5647,0.3123
466.5880,0.5265
466.6113,1.4296
466.6346,1.0188
466.6578,0.5608
466.6811,0.3449
466.7044,0.6724
466.7277,0.6650
466.7510,0.3597
466.7743,0.1269
466.7976,0.0629
466.8209,0.0808
466.8442,0.1969
466.8675,0.4164
466.8908,0.4290
466.9141,0.1973
466.9374,0.0915
466.9607,0.0463
466.9840,0.1095
467.0073,0.2574
467.0306,0.3595
467.0539,0.7716
467.0772,0.2930
467.1005,0.1255
467.1238,0.4587
467.1471,0.6567
467.1704,0.6627
467.1937,0.8486
467.2170,0.8164
467.2403,0.6480
467.2636,0.4921
467.2869,0.4575
467.3102,0.3906
467.3335,0.2239
467.3567,0.4804
467.3800,0.8309
467.4033,0.6522
467.4266,0.3849
467.4499,0.4814
467.4732,0.6026
467.4965,0.7009
467.5198,0.8975
467.5431,0.6674
467.5664,0.4924
467.5897,0.5756
467.6130,0.6054
467.6363,0.7521
467.6596,0.4287
467.6829,0.6440
467.7062,0.5200
467.7295,0.8808
467.7528,0.7950
467.7761,0.7734
467.7994,0.7445
467.8227,0.6264
467.8460,0.8449
467.8693,0.6443
467.8926,0.3525
467.9159,0.2744
467.9392,0.4518
467.9625,0.5084
467.9858,0.6650
468.0091,0.9930
468.0324,0.8505
468.0556,0.6631
468.0789,0.7318
468.1022,0.6562
468.1255,0.6952
468.1488,0.4356
468.1721,0.5074
468.1954,0.5543
468.2187,0.2998
468.2420,0.3117
