-0.412289035,3.688241796,0.733999287
-0.140861703,4.082928915,0.720159303
0,4.105714511,0.741939078
0.182984967,3.831677849,0.595496222
0.716253826,5.154728207,0.118595365
0.979502849,5.081563321,-0.161150909
1.282848603,4.708573854,0.11058971
1.477988976,4.694850791,0.214843848
1.596926814,3.361727836,0.307496038
