cp033191_X	cp033191_Y
1065.9391	65.9890209326175
1066.3424	64.6659025557499
1066.7458	63.0009450845549
1067.1494	61.7502161629567
1067.553	60.0309666003097
1067.9567	58.5107880396533
1068.3604	57.6401037582192
1068.7642	56.2345418350727
1069.1681	54.0085660855402
1069.572	52.6009933441917
1069.9761	52.2873057046912
1070.3802	50.628380688102
1070.7844	49.2288512195612
1071.1887	47.0410810158654
1071.593	46.0980072791619
1071.9974	44.3908226257264
1072.402	43.1501477951378
1072.8065	42.3056041503288
1073.2112	41.2640003217309
1073.616	39.6794755786129
1074.0208	38.3824978383704
1074.4257	37.7872956506002
1074.8306	37.2785586455129
1075.2356	34.7992198025376
1075.6407	34.1336389777
1076.046	32.6818282359092
1076.4512	32.7542176911785
1076.8566	32.7642717821882
1077.262	30.6006313969154
1077.6675	30.7132372162233
1078.0731	29.3760431119423
1078.4788	27.5602742756027
1078.8844	27.8840160061129
1079.2903	27.6226096398625
1079.6962	26.3477508998411
1080.1021	25.4066879813396
1080.5081	24.5239387906939
1080.9142	23.4903782349038
1081.3204	23.1787014136052
1081.7267	23.019846775653
1082.1329	21.5258088516217
1082.5394	21.107558665621
1082.9459	21.4976573967948
1083.3524	20.2529609298023
1083.7592	20.1001387464559
1084.1658	19.7462347429169
1084.5726	19.3782550119644
1084.9795	19.0665781906658
1085.3865	17.5685186302306
1085.7935	17.8339466328849
1086.2006	17.1100520801914
1086.6078	17.395588264865
1087.015	16.6254448935272
1087.4224	14.9444008767167
1087.8297	15.5737869739197
1088.2372	15.7125334298526
1088.6448	15.7748687941123
1089.0524	15.3405320624962
1089.4601	15.593895155939
1089.8679	15.9377450684684
1090.2758	15.2621101526211
1090.6837	14.6749512376586
1091.0917	14.7935895115723
1091.4998	14.2486577788502
1091.908	14.1782791417828
1092.3162	13.9168727755324
1092.7245	13.6072067724357
1093.1329	12.6017976714725
1093.5414	12.6560897629245
1093.95	13.0783615853291
1094.3586	13.4503629526854
1094.7673	11.6748104803845
1095.176	11.8939896643944
1095.585	11.7130160262211
1095.9939	12.778749673242
1096.4028	12.1734933944622
1096.812	11.3651444772878
1097.2211	11.9724115742696
1097.6304	11.3430254770666
1098.0397	10.6412499245943
1098.4491	10.5909794695462
1098.8585	10.2813134664495
1099.2681	10.5105467414691
1099.6777	11.1902032937202
1100.0874	14.2567010516579
1100.4972	12.9376043111942
1100.907	15.947799159478
1101.3169	16.8506565321429
1101.7269	18.5658844583861
1102.1371	18.4532786390782
1102.5472	20.3394261124852
1102.9574	17.7273732681828
1103.3677	15.181677424544
1103.7781	15.2701534254288
1104.1886	14.0174136856287
1104.5991	12.8410850375018
1105.0098	11.7009511170095
1105.4204	10.1727292835455
1105.8312	10.1284912831031
1106.2421	9.64589491464077
1106.653	9.42671573063079
1107.064	8.5580422673986
1107.475	9.03862781765901
1107.8861	10.7417908346906
1108.2974	9.36840200277493
1108.7086	9.27590436548632
1109.12	8.17397599083067
1109.5315	8.79531881522592
1109.943	9.7323600973236
1110.3546	8.46956626651384
1110.7664	7.35758380084856
1111.1781	8.99640063541855
1111.59	8.19408417284993
1112.0018	8.01311053467656
1112.4138	7.16052361705978
1112.8259	6.75835997667451
1113.238	8.2523979007058
1113.6503	8.94814099857232
1114.0625	8.18604090004223
1114.4749	7.16253443526171
1114.8873	7.18063179907905
1115.2998	8.45951217550421
1115.7125	8.32277653777322
1116.1251	7.7416500774165
1116.5378	9.12911463674569
1116.9507	7.13840461683859
1117.3636	8.12571635398444
1117.7766	7.25503207255032
1118.1897	8.1458245360037
1118.6028	8.20212744565764
1119.016	6.95944179686715
1119.4293	8.33484144698478
1119.8427	8.63847499547566
1120.2561	7.17459934447327
1120.6696	8.88982727071646
1121.0833	7.33144316422352
1121.4968	6.25565542619292
1121.9106	8.01311053467656
1122.3245	6.56532142928958
1122.7383	8.36500372001367
1123.1523	8.57010717661016
1123.5664	8.54195572178319
1123.9805	8.80537290623555
1124.3947	9.30204500211136
1124.809	7.5586656210412
1125.2233	9.09493072731294
1125.6377	7.02780961573264
1126.0522	7.59888198507973
1126.4668	6.7121111580302
1126.8815	6.35418551808731
1127.2963	7.98495907984959
1127.7111	7.21481570851179
1128.126	7.30530252759848
1128.5409	7.67931471315678
1128.9559	5.43926323621081
1129.3711	6.27777442641411
1129.7863	6.51102933783757
1130.2015	6.24560133518329
1130.6169	5.90577305905773
1131.0323	6.15310369789467
1131.4478	5.77708069413444
1131.8634	7.30932416400233
1132.2791	6.21141742575054
1132.6948	6.11087651565422
1133.1106	6.53113751985683
1133.5265	6.61559188433774
1133.9424	7.22486979952143
1134.3585	6.95743097866522
1134.7745	7.89648307896483
1135.1908	7.83213689650319
1135.6071	6.80259797711689
1136.0233	6.73221934004947
1136.4398	8.19207335464801
1136.8563	7.37970280106976
1137.2728	6.74629506746295
1137.6895	7.33144316422352
1138.1062	9.17536345539
1138.5231	7.93267780659951
1138.9399	9.25579618346705
1139.3568	8.62439926806217
1139.7739	9.57149464116949
1140.1909	10.3718002855362
1140.6082	9.7625223703525
1141.0254	9.15726609157266
1141.4427	8.78124308781243
1141.8601	9.3201423659287
1142.2776	8.88178399790875
1142.6952	8.20011662745571
1143.1128	8.08751080814783
1143.5305	8.02316462568619
1143.9484	7.26508616355995
1144.3662	7.71752025899339
1144.7842	6.52510506525105
1145.2021	5.90577305905773
1145.6202	5.16981359715268
1146.0385	5.25828959803744
1146.4567	5.75496169391325
1146.875	7.12633970762703
1147.2935	6.38836942752006
1147.7119	6.15712533429853
1148.1305	6.76238161307836
1148.5491	5.44328487261467
1148.9678	7.2530212543484
1149.3866	6.97351752428063
1149.8054	6.6276567935493
1150.2244	6.49494279222216
1150.6434	6.51706179244334
1151.0625	7.53252498441616
1151.4817	8.38310108383101
1151.9009	7.47421125656029
1152.3202	6.93129034204018
1152.7396	8.10560817196517
1153.1591	7.50437352958919
1153.5786	7.06199352516539
1153.9983	7.59888198507973
1154.418	7.62100098530092
1154.8378	6.47282379200096
1155.2576	6.22750397136595
1155.6775	7.02780961573264
1156.0975	6.70808952162635
1156.5177	7.59284953047395
1156.9377	7.32742152781967
1157.358	7.73561762281072
1157.7783	7.23492389053106
1158.1987	6.48086706480867
1158.6193	5.70469123886509
1159.0398	6.85890088677083
1159.4603	5.33470068971064
1159.8811	6.60754861153003
1160.3019	6.48689951941445
1160.7227	6.99563652450182
1161.1436	5.8957189680481
1161.5646	5.95403269590396
1161.9857	6.21543906215439
1162.4069	5.97011924151937
1162.828	6.21342824395246
1163.2494	5.9721300597213
1163.6708	6.51102933783757
1164.0922	6.24359051698136
1164.5138	6.31799079045263
1164.9353	5.76099414851903
1165.3571	7.04389616134805
1165.7788	6.307936699443
1166.2007	6.24761215338521
1166.6226	7.42394080151214
1167.0446	7.44807061993525
1167.4667	6.17120106171201
1167.8888	6.51102933783757
1168.311	6.05457360600028
1168.7333	5.99827069634634
1169.1556	6.75433834027066
1169.5781	5.76300496672096
1170.0006	6.28983933562567
1170.4232	6.59548370231847
1170.8459	7.51442762059882
1171.2687	6.96145261506907
1171.6915	6.82672779554001
1172.1144	6.8950956144055
1172.5374	5.83740524019223
1172.9604	5.57599887394181
1173.3837	5.73083187549014
1173.8068	5.05921859604673
1174.2301	6.75433834027066
1174.6534	5.50562023687438
1175.0769	6.38032615471235
1175.5005	6.21141742575054
1175.9241	5.22611650680662
1176.3477	6.00028151454827
1176.7715	5.7428967847017
1177.1953	6.35016388168346
1177.6191	6.98759325169411
1178.0432	5.69463714785546
1178.4673	4.86416923045987
1178.8914	7.18867507188675
1179.3156	6.63771088455893
1179.7399	7.88843980615713
1180.1642	7.70545534978183
1180.5886	8.73499426916812
1181.0132	7.81202871448392
1181.4377	8.75912408759124
1181.8624	9.49709436769822
1182.2871	8.4434256298888
1182.712	9.26383945627476
1183.1368	9.61975427801572
1183.5619	8.36500372001367
1183.9869	9.02455209024552
1184.412	10.2732701936418
1184.8372	7.34752970983893
1185.2625	8.14984617240755
1185.6879	7.21280489030987
1186.1133	6.84683597755927
1186.5388	5.89370814984617
1186.9644	6.14506042508697
1187.39	6.82471697733808
1187.8158	5.42719832699926
1188.2416	6.11690897026
1188.6675	6.69803543061672
1189.0934	6.43662906436629
1189.5194	4.73547686553659
1189.9456	4.84607186664254
1190.3718	5.64637751100923
1190.7981	6.09680078824073
1191.2244	6.20739578934669
1191.6508	6.29788260843337
1192.0773	5.18187850636424
1192.5039	6.13500633407734
1192.9305	5.60012869236492
1193.3573	5.25828959803744
1193.7841	7.38774607387746
1194.2109	6.76841406768414
1194.6379	7.1846534354829
1195.0649	6.15310369789467
1195.4921	6.08272506082725
1195.9192	5.40306850857614
1196.3466	6.68597052140516
1196.7738	6.37027206370272
1197.2013	6.27375279001025
1197.6288	6.14506042508697
1198.0563	6.51706179244334
1198.484	8.28054935553277
1198.9117	8.47157708471577
1199.3395	8.45549053910036
1199.7673	8.98232490800507
1200.1953	9.23166636504394
1200.6233	9.16530936438037
1201.0514	7.7416500774165
1201.4796	9.34025054794796
1201.9078	8.33283062878285
1202.3362	9.27992600189017
1202.7646	8.13375962679214
1203.1931	6.80259797711689
1203.6217	6.98558243349219
1204.0503	6.0404978785868
1204.479	6.79656552251111
1204.9078	6.04653033319258
1205.3367	5.97615169612515
1205.7656	5.51165269148016
1206.1946	5.23013814321047
1206.6238	6.77846815869377
1207.0529	6.55727815648187
1207.4822	6.09277915183688
1207.9115	6.72417606724176
1208.3408	6.7503167038668
1208.7704	6.83276025014578
1209.2	6.01837887836561
1209.6295	7.57475216665661
1210.0592	7.83615853290704
1210.489	6.56331061108765
1210.9188	7.21079407210794
1211.3489	5.90778387725966
1211.7788	7.14443707144437
1212.2089	9.37845609378456
1212.639	8.10962980836903
1213.0693	9.16329854617844
1213.4996	9.19949327381311
1213.9301	9.8469767348334
1214.3605	8.83553517926444
1214.791	6.88504152339587
1215.2217	7.32541070961774
1215.6523	7.32742152781967
1216.0831	8.12973799038829
1216.514	7.29725925479077
1216.9449	6.89911725080935
1217.376	7.17057770806941
1217.807	6.59950533872233
1218.2382	6.51907261064527
1218.6694	6.97552834248256
1219.1007	5.32866823510486
1219.5321	5.98218415073093
1219.9636	5.62023687438419
1220.3951	5.29448432567212
1220.8268	6.28782851742374
1221.2584	6.74428424926102
1221.6902	6.47483461020289
1222.1221	7.16856688986749
1222.554	7.21079407210794
1222.986	6.51304015603949
1223.4181	5.81327542176912
1223.8502	6.92324706923247
1224.2825	7.30731334580041
1224.7147	7.24296716333876
1225.1471	7.29524843658885
1225.5796	6.94737688765559
1226.0121	7.94273189760914
1226.4447	7.19671834469446
1226.8773	6.73825179465524
1227.3102	7.1162856166174
1227.7429	7.87637489694557
1228.1759	7.10623152560777
1228.6089	7.42796243791599
1229.042	8.01311053467656
1229.4751	8.30467917395588
1229.9083	9.09493072731294
1230.3416	8.51581508515815
1230.775	9.02656290844745
1231.2084	9.62779755082343
1231.642	9.28595845649595
1232.0756	8.87977317970682
1232.5093	7.38975689207939
1232.943	7.76577989583962
1233.3768	6.58140797490499
1233.8108	6.95944179686715
1234.2448	5.37893869015302
1234.6788	5.30654923488367
1235.1129	6.75232752206873
1235.5471	7.08612334358851
1235.9814	6.08272506082725
1236.4158	6.06060606060606
1236.8502	7.19671834469446
1237.2848	6.34815306348153
1237.7194	5.95403269590396
1238.1541	7.61295771249321
1238.5887	6.69200297601094
1239.0236	6.55526733827995
1239.4585	6.49695361042408
1239.8934	6.57537552029921
1240.3285	7.31334580040618
1240.7637	6.65379743017434
1241.1989	7.75170416842613
1241.6342	8.44744726629265
1242.0695	7.56469807564698
1242.5049	6.79254388610726
1242.9404	6.44869397357785
1243.376	6.29788260843337
1243.8116	6.9715067060787
1244.2474	7.35758380084856
1244.6832	7.37367034646398
1245.1191	8.22424644587883
1245.5551	6.41853170054895
1245.9912	7.80197462347429
1246.4272	7.47421125656029
1246.8635	7.32742152781967
1247.2998	6.91520379642477
1247.7361	6.50901851963564
1248.1725	6.54521324727031
1248.609	6.09881160644266
1249.0457	7.18666425368482
1249.4823	6.46276970099133
1249.9191	7.05998270696346
1250.3558	6.60352697512618
1250.7927	6.95944179686715
1251.2296	6.61760270253966
1251.6667	6.67792724859745
1252.1039	7.17057770806941
1252.541	6.53113751985683
1252.9783	5.73887514829784
1253.4156	7.83615853290704
1253.853	7.35155134624279
1254.2905	7.49029780217571
1254.7281	6.71010033982828
1255.1658	5.98218415073093
1255.6035	7.06400434336732
1256.0413	5.2401922342201
1256.4791	7.43198407431984
1256.9171	6.19935251653898
1257.3552	6.55124570187609
1257.7933	5.60415032876878
1258.2314	6.49293197402023
1258.6697	6.16717942530816
1259.108	7.62904425810862
1259.5465	5.69865878425932
1259.985	5.21606241579699
1260.4236	6.09076833363496
1260.8622	4.9345478675273
1261.3009	6.03446542398102
1261.7397	6.07468178801955
1262.1786	6.12696306126963
1262.6176	6.25565542619292
1263.0565	6.73624097645332
1263.4956	5.93995696849048
1263.9348	5.4231766905954
1264.374	6.95743097866522
1264.8134	5.9339245138847
1265.2528	7.31736743681004
1265.6923	6.53716997446261
1266.1318	7.77382316864732
1266.5715	4.76563913856548
1267.0112	5.91180551366351
1267.4509	5.40709014497999
1267.8909	5.87561078602883
1268.3308	5.55589069192254
1268.7708	5.47545796384549
1269.2109	6.45673724638556
1269.6511	7.47823289296415
1270.0913	5.79115642154793
1270.5316	5.38899278116265
1270.972	5.72882105728821
1271.4125	5.22008405220084
1271.853	5.77305905773059
1272.2937	6.62966761175122
1272.7344	6.07066015161569
1273.1752	6.07267096981762
1273.6161	6.16516860710623
1274.057	6.23353642597173
1274.498	6.42054251875088
1274.9391	5.48953369125897
1275.3802	4.22875067865114
1275.8215	4.82395286642135
1276.2628	6.16717942530816
1276.7042	5.53980414630713
1277.1456	5.58605296495144
1277.5872	5.26432205264322
1278.0288	7.1162856166174
1278.4706	5.9037622408558
1278.9124	6.37228288190465
1279.3541	7.08813416179043
1279.796	8.20212744565764
1280.238	7.38774607387746
1280.6802	7.05395025235768
1281.1223	7.52850334801231
1281.5646	6.43662906436629
1282.0068	5.07932677806599
1282.4492	6.02240051476946
1282.8917	6.46075888278941
1283.3342	6.62966761175122
1283.7769	6.88303070519394
1284.2196	6.22951478956788
1284.6624	6.61961352074159
1285.1052	5.89772978625003
1285.5481	7.20677243570409
1285.9911	6.66184070298204
1286.4342	8.43940399348495
1286.8773	7.78387725965695
1287.3206	8.81944863364903
1287.7638	8.27250608272506
1288.2072	9.09291990911102
1288.6506	8.68874545052382
1289.0942	8.91194627093764
1289.5378	9.43274818523657
1289.9814	8.86569745229334
1290.4253	8.89787054352416
1290.8691	9.42068327602501
1291.313	10.0862641008626
1291.757	10.1626751925358
1292.201	9.27992600189017
1292.6451	7.39578934668517
1293.0895	9.11101727292835
1293.5337	9.55741891375601
1293.978	12.8189660372806
1294.4225	19.7623212885323
1294.8671	31.8312521364943
1295.3116	46.1925157346524
1295.7563	69.1339406004303
1296.201	87.0603848706038
1296.6459	98.6205787134785
1297.0908	99.1071967183447
1297.5358	100
1297.9808	96.1794454163399
1298.426	91.3032112766685
1298.8712	82.085620639038
1299.3165	76.2401721260381
1299.7618	67.3905612193602
1300.2073	58.4042146749512
1300.6528	49.7657396794756
1301.0984	39.8564275803825
1301.5441	32.1610263216103
1301.9899	25.1110977056564
1302.4357	21.2623916671694
1302.8816	17.9063360881543
1303.3275	16.2112163439303
1303.7736	16.5188715288251
1304.2197	15.0590175142265
1304.6659	14.3512095071485
1305.1122	13.0763507671271
1305.5586	13.6976935915224
1306.005	12.6480464901168
1306.4515	11.7492107538557
1306.8981	9.6639922784581
1307.3447	9.6177434598138
1307.7915	10.3456596489111
1308.2383	10.3416380125073
1308.6852	9.49106191309244
1309.1322	9.05270354507249
1309.5792	7.70947698618568
1310.0264	9.09493072731294
1310.4735	10.6533148338059
1310.9208	10.9569483822968
1311.3682	10.5829361967385
1311.8156	12.5575596710301
1312.2631	11.9100762100099
1312.7107	10.1063722828819
1313.1583	11.3571012044801
1313.6061	10.977056564316
1314.0538	9.5795379139772
1314.5017	9.34025054794796
1314.9497	9.0989523637168
1315.3977	8.79330799702399
1315.8458	12.7888037642517
1316.2941	9.71225191530434
1316.7423	8.38913353843679
1317.1907	9.47698618567895
1317.639	11.3571012044801
1318.0875	9.23970963785164
1318.5361	10.8564074722004
1318.9847	11.2465062033742
1319.4335	11.7934487542981
1319.8823	12.4348997607126
1320.3312	11.8919788461925
1320.7802	10.1566427379301
1321.2292	9.04466027226479
1321.6783	9.24775291065935
1322.1274	7.74366089561843
1322.5768	8.83754599746637
1323.0261	8.45750135730229
1323.4755	7.36361625545434
1323.9249	7.68936880416642
1324.3745	7.81605035088778
1324.8242	7.68132553135871
1325.2739	7.22084816311757
1325.7238	7.79594216886851
1326.1736	7.49834107498341
1326.6235	8.02517544388812
1327.0735	6.95340934226137
1327.5237	7.33948643703123
1327.9739	6.17120106171201
1328.4241	7.3756811646659
1328.8744	6.6739056121936
1329.3248	7.12835052582896
1329.7753	7.07204761617502
1330.2258	7.42394080151214
1330.6765	9.49910518590014
1331.1272	9.98572319076632
1331.578	9.30003418390943
1332.0288	11.1600410206913
1332.4797	9.72230600631397
1332.9308	8.17397599083067
1333.3818	10.2451187388148
1333.833	11.2706360217973
1334.2843	11.9724115742696
1334.7356	11.2967766584223
1335.187	10.1566427379301
1335.6385	9.09291990911102
1336.0901	9.48905109489051
1336.5417	10.0319720094106
1336.9934	9.45285636725584
1337.4452	8.11164062657095
1337.897	7.46817880195452
1338.349	8.18000844543645
1338.801	9.13916872775532
1339.2531	7.62502262170477
1339.7052	6.11891978846193
1340.1575	6.77444652228992
1340.6097	7.94876435221492
1341.0621	6.40445597313547
1341.5146	7.24296716333876
1341.9672	6.81667370453037
1342.4198	6.8950956144055
1342.8726	7.98294826164766
1343.3253	8.656572359293
1343.7781	6.68194888500131
1344.2311	6.10685487925037
1344.6841	7.14242625324244
1345.1371	5.39703605397036
1345.5903	7.10220988920392
1346.0435	7.46616798375259
1346.4968	7.99903480726308
1346.9502	6.46880215559711
1347.4037	8.39516599304257
1347.8572	8.37103617461945
1348.3108	7.49431943857956
1348.7645	5.83137278558645
1349.2183	7.87034244233979
1349.6721	8.35897126540789
1350.1261	9.09694154551487
1350.5801	8.45951217550421
1351.0341	8.85363254308178
1351.4883	9.58959200498683
1351.9425	7.90653716997446
1352.3967	8.57010717661016
1352.8512	7.95881844322455
1353.3057	7.98093744344574
1353.7601	7.18666425368482
1354.2147	7.59486034867588
1354.6694	7.71953107719531
1355.1241	8.30668999215781
1355.579	8.15386780881141
1356.0339	7.45611389274296
1356.4889	7.27111861816573
1356.944	7.85224507852245
1357.3992	8.40119844764835
1357.8544	7.4058434376948
1358.3097	6.62966761175122
1358.765	6.81064124992459
1359.2205	7.74567171382035
1359.676	7.2228589813195
1360.1316	6.89308479620357
1360.5873	7.24497798154069
1361.043	7.91860207918602
1361.4989	7.86833162413786
1361.9547	7.28519434557922
1362.4108	7.52649252981038
1362.8668	7.88441816975327
1363.3229	7.67730389495486
1363.7792	8.1840300818403
1364.2355	9.55741891375601
1364.6918	8.18805171824415
1365.1482	7.94876435221492
1365.6047	7.43399489252177
1366.0614	7.41790834690636
1366.5181	7.62502262170477
1366.9747	9.72029518811204
1367.4315	8.57815044941787
1367.8884	6.98759325169411
1368.3455	6.31799079045263
1368.8025	5.97011924151937
1369.2596	6.49695361042408
1369.7168	6.50499688323179
1370.1741	6.15109287969275
1370.6315	4.82194204821942
1371.0889	6.16919024351008
1371.5464	6.13098469767348
1372.004	6.04451951499065
1372.4617	4.32929158874746
1372.9194	6.48488870121252
1373.3772	6.09478997003881
1373.8351	6.64374333916471
1374.2931	7.21883734491565
1374.7511	6.52711588345298
1375.2092	6.61358106613581
1375.6675	6.58744042951077
1376.1257	6.68597052140516
1376.5841	7.482254529368
1377.0425	7.35758380084856
1377.501	8.62439926806217
1377.9596	7.03384207033842
1378.4182	7.11427479841548
1378.877	7.12835052582896
1379.3358	6.50700770143371
1379.7947	6.41652088234703
1380.2537	7.72757435000302
1380.7126	6.14304960688504
1381.1718	6.13299551587541
1381.631	6.57537552029921
1382.0902	6.83276025014578
1382.5496	5.57599887394181
1383.009	5.87963242243269
1383.4685	6.00631396915405
1383.9281	4.70732541070962
1384.3877	6.94737688765559
1384.8474	6.51706179244334
1385.3073	6.7040678852225
1385.7671	5.68659387504776
1386.2271	5.9339245138847
1386.6871	5.78311314874022
1387.1472	5.13361886951801
1387.6074	5.36285214453761
1388.0676	6.27174197180833
1388.528	6.6276567935493
1388.9884	5.93995696849048
1389.4489	6.06864933341377
1389.9094	6.58140797490499
1390.3701	6.68798133960709
1390.8308	6.68999215780901
1391.2916	6.05859524240413
1391.7524	6.68999215780901
1392.2134	7.35758380084856
1392.6744	6.45472642818363
1393.1355	6.79656552251111
1393.5967	6.6658623393859
1394.058	8.11968389937866
1394.5193	6.31597997225071
1394.9807	5.25828959803744
1395.4421	7.17258852627134
1395.9037	6.68395970320323
1396.3654	6.61961352074159
1396.827	6.38233697291428
1397.2888	6.45673724638556
1397.7507	6.84080352295349
1398.2126	6.60151615692425
1398.6747	6.07066015161569
1399.1367	5.41915505419155
1399.5989	6.11891978846193
1400.0612	5.43323078160503
1400.5236	5.48953369125897
1400.9858	6.04653033319258
1401.4484	5.88365405883654
1401.9109	5.63230178359575
1402.3735	5.67251814763427
1402.8363	5.40709014497999
1403.2991	6.94536606945366
1403.7618	5.98017333252901
1404.2249	5.39703605397036
1404.6879	6.83879270475156
1405.1509	5.52170678248979
1405.6141	5.74088596649977
1406.0773	6.48488870121252
1406.5406	6.64575415736663
1407.004	6.56934306569343
1407.4675	6.4909211558183
1407.931	5.86756751322113
1408.3947	5.53578250990328
1408.8584	4.23478313325692
1409.3221	5.59610705596107
1409.786	5.53980414630713
1410.2499	5.47947960024934
1410.7139	4.91846132191189
1411.178	6.00028151454827
1411.6421	5.26834368904707
1412.1063	5.61621523798033
1412.5707	5.26432205264322
1413.035	4.97677504976775
1413.4995	4.27298867909352
1413.9641	5.30654923488367
1414.4287	4.80384468440208
1414.8933	5.73887514829784
1415.3582	6.22951478956788
1415.823	5.88566487703847
1416.2878	4.90237477629648
1416.7529	4.37755122559369
1417.2179	4.81590959361364
1417.6831	5.14166214232571
1418.1483	5.42518750879733
1418.6136	5.79517805795178
1419.079	6.34212060887575
1419.5444	6.17924433451972
1420.01	5.65844242022079
1420.4756	6.21543906215439
1420.9413	6.40445597313547
1421.407	4.85210432124832
1421.8729	5.32263578049909
1422.3387	5.27638696185478
1422.8048	5.97615169612515
1423.2709	5.15774868794112
1423.7369	5.34877641712413
1424.2032	5.82534033098068
1424.6694	5.31057087128753
1425.1359	5.47143632744164
1425.6023	5.33671150791257
1426.0688	5.74691842110555
1426.5354	5.14367296052764
1427.0021	6.94737688765559
1427.4689	5.47344714564356
1427.9357	5.99022742353864
1428.4026	4.52233013613239
1428.8696	5.54382578271098
1429.3367	5.59610705596107
1429.8037	6.59548370231847
1430.271	5.67855060224005
1430.7383	5.52371760069172
