500.0337,1.0000
500.0527,1.0000
500.1670,3.0000
500.1860,3.0000
500.2051,15.0000
500.2242,3.0000
500.3384,5.0000
500.3575,5.0000
500.3766,3.0000
500.3956,6.0000
500.5099,1.0000
500.5290,1.0000
500.5671,7.0000
500.5862,2.0000
500.6052,3.0000
500.6243,11.0000
500.6433,8.0000
500.6624,7.0000
500.6815,6.0000
500.7958,4.0000
500.8149,12.0000
500.8339,8.0000
500.8530,6.0000
500.8720,4.0000
500.8911,9.0000
500.9102,3.0000
500.9292,1.0000
500.9483,5.0000
501.0246,3.0000
501.0436,6.0000
501.0627,6.0000
501.0818,4.0000
501.2343,5.0000
501.2534,1.0000
501.2724,1.0000
501.3487,4.0000
501.3869,3.0000
501.4441,2.0000
501.5395,6.0000
501.5585,5.0000
501.7112,3.0000
501.7493,14.0000
501.7684,5.0000
501.7875,2.0000
501.8065,1.0000
501.8447,10.0000
501.8638,2.0000
501.9019,5.0000
501.9210,5.0000
501.9401,7.0000
501.9592,5.0000
501.9783,12.0000
501.9974,6.0000
502.0164,1.0000
502.0928,2.0000
502.1119,15.0000
502.1310,14.0000
502.1501,2.0000
502.1691,5.0000
502.1882,6.0000
502.2264,2.0000
502.2455,5.0000
502.2646,1.0000
502.2837,14.0000
502.3027,7.0000
502.3218,1.0000
502.3409,8.0000
502.3982,7.0000
502.4173,2.0000
502.4364,3.0000
502.4555,31.0000
502.4746,14.0000
502.4937,12.0000
502.5128,6.0000
502.5319,1.0000
502.5509,5.0000
502.5700,1.0000
502.6464,4.0000
502.6655,5.0000
502.6846,1.0000
502.7037,8.0000
502.7610,3.0000
502.7801,6.0000
502.7992,7.0000
502.8183,1.0000
502.8947,18.0000
502.9138,17.0000
502.9329,5.0000
502.9902,28.0000
503.0093,10.0000
503.0284,1.0000
503.1239,10.0000
503.1430,4.0000
503.1621,3.0000
503.2195,2.0000
503.3341,7.0000
503.3723,1.0000
503.3914,1.0000
503.4870,1.0000
503.5061,6.0000
503.5252,8.0000
503.5443,6.0000
503.5634,6.0000
503.5826,3.0000
503.6208,10.0000
503.6399,9.0000
503.6590,5.0000
503.6781,12.0000
503.6972,5.0000
503.7164,2.0000
503.7355,2.0000
503.7546,7.0000
503.8120,9.0000
503.8311,1.0000
503.8502,2.0000
503.9267,3.0000
503.9458,7.0000
503.9649,1.0000
504.0031,30.0000
504.0223,17.0000
504.0414,3.0000
504.0605,1.0000
504.0797,7.0000
504.0988,7.0000
504.1179,6.0000
504.1370,19.0000
504.1561,6.0000
