102.0000,435.0000,44455.0000
103.0000,432.0000,24370.0000
104.0000,220.0000,610.0000
104.0000,429.0000,844.0000
104.0000,439.0000,1168.0000
105.0000,219.0000,603.0000
105.0000,436.0000,1197.0000
106.0000,219.0000,573.0000
106.0000,432.0000,1273.0000
107.0000,430.0000,1943.0000
108.0000,415.0000,3834.0000
109.0000,423.0000,1215.0000
110.0000,15.0000,759.0000
110.0000,15.0000,759.0000
110.0000,419.0000,1288.0000
110.0000,494.0000,523.0000
111.0000,216.0000,558.0000
111.0000,416.0000,1346.0000
112.0000,216.0000,578.0000
112.0000,413.0000,1402.0000
113.0000,215.0000,594.0000
113.0000,329.0000,770.0000
113.0000,410.0000,1333.0000
114.0000,215.0000,585.0000
114.0000,327.0000,573.0000
114.0000,407.0000,1392.0000
114.0000,469.0000,349.0000
114.0000,469.0000,349.0000
115.0000,215.0000,553.0000
115.0000,404.0000,1415.0000
116.0000,214.0000,568.0000
116.0000,398.0000,1607.0000
117.0000,214.0000,590.0000
117.0000,394.0000,1946.0000
118.0000,28.0000,747.0000
118.0000,391.0000,2337.0000
118.0000,454.0000,2604.0000
119.0000,23.0000,1974.0000
119.0000,451.0000,31279.0000
120.0000,447.0000,92395.0000
121.0000,444.0000,172131.0000
122.0000,441.0000,185724.0000
123.0000,437.0000,75056.0000
124.0000,16.0000,7632.0000
125.0000,12.0000,8849.0000
125.0000,12.0000,8849.0000
126.0000,8.0000,12029.0000
126.0000,8.0000,12029.0000
127.0000,4.0000,12028.0000
127.0000,4.0000,12028.0000
128.0000,0.0000,4394.0000
128.0000,0.0000,4394.0000
128.0000,369.0000,1604.0000
129.0000,209.0000,627.0000
129.0000,330.0000,419.0000
129.0000,366.0000,1780.0000
130.0000,208.0000,639.0000
130.0000,364.0000,1752.0000
130.0000,379.0000,454.0000
131.0000,208.0000,610.0000
131.0000,362.0000,1671.0000
132.0000,208.0000,617.0000
132.0000,359.0000,1742.0000
133.0000,207.0000,622.0000
133.0000,357.0000,1789.0000
134.0000,348.0000,3550.0000
135.0000,346.0000,4789.0000
136.0000,345.0000,2706.0000
136.0000,388.0000,1280.0000
137.0000,206.0000,652.0000
137.0000,348.0000,1871.0000
138.0000,206.0000,650.0000
138.0000,346.0000,1781.0000
139.0000,205.0000,640.0000
139.0000,331.0000,717.0000
139.0000,344.0000,1819.0000
140.0000,55.0000,1359.0000
140.0000,209.0000,4032.0000
140.0000,342.0000,1862.0000
141.0000,50.0000,2366.0000
141.0000,201.0000,4386.0000
141.0000,340.0000,1806.0000
142.0000,45.0000,1584.0000
142.0000,194.0000,1043.0000
142.0000,338.0000,1949.0000
143.0000,204.0000,653.0000
143.0000,336.0000,1952.0000
143.0000,495.0000,1284.0000
143.0000,495.0000,1284.0000
144.0000,334.0000,1823.0000
144.0000,491.0000,6390.0000
144.0000,491.0000,6390.0000
145.0000,487.0000,8224.0000
145.0000,487.0000,8224.0000
146.0000,330.0000,1927.0000
146.0000,484.0000,2227.0000
146.0000,484.0000,2227.0000
147.0000,227.0000,1175.0000
147.0000,328.0000,1825.0000
148.0000,202.0000,708.0000
148.0000,326.0000,2011.0000
149.0000,202.0000,743.0000
149.0000,325.0000,1904.0000
150.0000,202.0000,700.0000
150.0000,214.0000,320.0000
150.0000,323.0000,1907.0000
151.0000,202.0000,724.0000
151.0000,321.0000,2035.0000
151.0000,345.0000,611.0000
152.0000,285.0000,2275.0000
152.0000,319.0000,1885.0000
153.0000,268.0000,14597.0000
154.0000,201.0000,784.0000
154.0000,249.0000,705.0000
154.0000,316.0000,2010.0000
155.0000,50.0000,2853.0000
155.0000,200.0000,758.0000
155.0000,314.0000,1859.0000
156.0000,46.0000,3922.0000
156.0000,312.0000,2016.0000
157.0000,41.0000,2070.0000
157.0000,41.0000,2070.0000
157.0000,283.0000,1540.0000
157.0000,311.0000,1880.0000
158.0000,200.0000,744.0000
158.0000,309.0000,1865.0000
159.0000,199.0000,777.0000
159.0000,308.0000,1988.0000
160.0000,306.0000,1752.0000
161.0000,39.0000,8202.0000
161.0000,39.0000,8202.0000
162.0000,33.0000,15944.0000
162.0000,33.0000,15944.0000
163.0000,28.0000,10780.0000
163.0000,28.0000,10780.0000
164.0000,23.0000,2016.0000
164.0000,55.0000,2688.0000
165.0000,78.0000,1623.0000
165.0000,299.0000,1777.0000
166.0000,197.0000,743.0000
166.0000,297.0000,1886.0000
166.0000,445.0000,887.0000
167.0000,49.0000,5136.0000
168.0000,33.0000,1470.0000
168.0000,294.0000,1752.0000
169.0000,14.0000,2993.0000
170.0000,30.0000,84207.0000
170.0000,30.0000,84207.0000
171.0000,19.0000,117745.0000
171.0000,19.0000,117745.0000
172.0000,9.0000,3000.0000
173.0000,196.0000,832.0000
173.0000,287.0000,1705.0000
174.0000,195.0000,812.0000
174.0000,262.0000,1031.0000
174.0000,286.0000,1454.0000
175.0000,499.0000,14762.0000
175.0000,499.0000,14762.0000
176.0000,495.0000,5846.0000
177.0000,16.0000,5165.0000
177.0000,485.0000,1447.0000
178.0000,12.0000,1886.0000
178.0000,194.0000,935.0000
178.0000,281.0000,1465.0000
179.0000,280.0000,1325.0000
180.0000,10.0000,2210.0000
180.0000,499.0000,15243.0000
180.0000,499.0000,15243.0000
182.0000,193.0000,1017.0000
183.0000,15.0000,552.0000
184.0000,10.0000,26121.0000
184.0000,10.0000,26121.0000
185.0000,6.0000,39989.0000
185.0000,6.0000,39989.0000
186.0000,2.0000,5461.0000
186.0000,192.0000,1254.0000
186.0000,380.0000,1343.0000
187.0000,192.0000,1362.0000
187.0000,377.0000,8482.0000
188.0000,65.0000,638.0000
188.0000,192.0000,1433.0000
189.0000,191.0000,1490.0000
189.0000,254.0000,3029.0000
190.0000,191.0000,1551.0000
190.0000,253.0000,10782.0000
191.0000,192.0000,1729.0000
191.0000,216.0000,3106.0000
192.0000,200.0000,19924.0000
193.0000,61.0000,9704.0000
193.0000,190.0000,1868.0000
194.0000,64.0000,6248.0000
194.0000,190.0000,1952.0000
195.0000,60.0000,1338.0000
195.0000,190.0000,2092.0000
195.0000,232.0000,1342.0000
196.0000,60.0000,1329.0000
196.0000,129.0000,880.0000
196.0000,190.0000,2256.0000
197.0000,57.0000,2860.0000
197.0000,190.0000,2419.0000
198.0000,129.0000,236.0000
198.0000,189.0000,2562.0000
198.0000,57.0000,2083.0000
199.0000,189.0000,2754.0000
199.0000,327.0000,849.0000
200.0000,38.0000,511.0000
200.0000,189.0000,2966.0000
200.0000,326.0000,2617.0000
201.0000,33.0000,4429.0000
201.0000,33.0000,4429.0000
201.0000,189.0000,3150.0000
201.0000,361.0000,19224.0000
202.0000,188.0000,3497.0000
202.0000,359.0000,13675.0000
203.0000,188.0000,3754.0000
204.0000,188.0000,4176.0000
204.0000,493.0000,7054.0000
204.0000,493.0000,7054.0000
205.0000,188.0000,4595.0000
205.0000,489.0000,5262.0000
205.0000,489.0000,5262.0000
206.0000,188.0000,4972.0000
206.0000,369.0000,1307.0000
207.0000,187.0000,5391.0000
207.0000,223.0000,1081.0000
208.0000,187.0000,5971.0000
209.0000,187.0000,6784.0000
209.0000,209.0000,694.0000
210.0000,187.0000,7771.0000
211.0000,36.0000,2713.0000
211.0000,333.0000,420827.0000
212.0000,332.0000,714994.0000
212.0000,338.0000,695545.0000
213.0000,330.0000,715215.0000
213.0000,352.0000,704577.0000
214.0000,328.0000,720619.0000
214.0000,347.0000,698693.0000
216.0000,324.0000,6383.0000
217.0000,27.0000,11843.0000
217.0000,27.0000,11843.0000
217.0000,479.0000,7984.0000
217.0000,479.0000,7984.0000
218.0000,320.0000,2078.0000
218.0000,475.0000,2135.0000
218.0000,475.0000,2135.0000
219.0000,319.0000,1441.0000
220.0000,91.0000,527.0000
220.0000,186.0000,498.0000
220.0000,317.0000,1105.0000
221.0000,40.0000,1464.0000
221.0000,316.0000,870.0000
222.0000,314.0000,726.0000
223.0000,19.0000,767.0000
223.0000,19.0000,767.0000
223.0000,186.0000,501.0000
223.0000,313.0000,603.0000
223.0000,459.0000,1156.0000
223.0000,459.0000,1156.0000
224.0000,57.0000,831.0000
224.0000,484.0000,700.0000
225.0000,53.0000,1587.0000
225.0000,325.0000,913.0000
226.0000,183.0000,3402.0000
227.0000,167.0000,5154.0000
228.0000,185.0000,432.0000
229.0000,10.0000,380.0000
229.0000,10.0000,380.0000
229.0000,185.0000,470.0000
230.0000,73.0000,1321.0000
231.0000,20.0000,1344.0000
231.0000,20.0000,1344.0000
231.0000,80.0000,948.0000
232.0000,16.0000,454.0000
232.0000,75.0000,705.0000
232.0000,184.0000,464.0000
233.0000,73.0000,396.0000
233.0000,184.0000,442.0000
234.0000,184.0000,443.0000
234.0000,344.0000,1234.0000
235.0000,23.0000,579.0000
236.0000,10.0000,4056.0000
236.0000,10.0000,4056.0000
238.0000,11.0000,4869.0000
238.0000,11.0000,4869.0000
239.0000,16.0000,2050.0000
240.0000,3.0000,5392.0000
240.0000,496.0000,33660.0000
241.0000,493.0000,153772.0000
241.0000,493.0000,153772.0000
242.0000,478.0000,2423.0000
243.0000,62.0000,1893.0000
244.0000,198.0000,8747.0000
244.0000,283.0000,20474.0000
245.0000,197.0000,29703.0000
245.0000,282.0000,30281.0000
245.0000,470.0000,11975.0000
245.0000,470.0000,11975.0000
246.0000,197.0000,8739.0000
246.0000,471.0000,5127.0000
247.0000,197.0000,3450.0000
247.0000,459.0000,741.0000
248.0000,181.0000,535.0000
248.0000,196.0000,1931.0000
249.0000,480.0000,5486.0000
249.0000,480.0000,5486.0000
250.0000,469.0000,7442.0000
250.0000,469.0000,7442.0000
252.0000,498.0000,7071.0000
252.0000,498.0000,7071.0000
253.0000,494.0000,736.0000
254.0000,180.0000,422.0000
254.0000,195.0000,392.0000
254.0000,287.0000,318.0000
254.0000,418.0000,378.0000
255.0000,180.0000,422.0000
255.0000,194.0000,355.0000
255.0000,394.0000,350.0000
255.0000,415.0000,426.0000
256.0000,180.0000,463.0000
257.0000,1.0000,2804.0000
257.0000,36.0000,592.0000
257.0000,1.0000,2804.0000
257.0000,450.0000,9178.0000
258.0000,368.0000,2853.0000
258.0000,382.0000,1065.0000
258.0000,447.0000,1018.0000
259.0000,71.0000,926.0000
259.0000,151.0000,808.0000
260.0000,330.0000,760.0000
260.0000,424.0000,941.0000
260.0000,495.0000,4598.0000
260.0000,495.0000,4598.0000
261.0000,421.0000,22237.0000
261.0000,491.0000,1786.0000
262.0000,418.0000,1964.0000
263.0000,31.0000,523.0000
263.0000,179.0000,515.0000
263.0000,393.0000,433.0000
263.0000,423.0000,1107.0000
264.0000,96.0000,482.0000
264.0000,179.0000,510.0000
264.0000,439.0000,2150.0000
265.0000,178.0000,512.0000
265.0000,369.0000,376.0000
265.0000,388.0000,485.0000
266.0000,27.0000,491.0000
266.0000,93.0000,708.0000
266.0000,319.0000,709.0000
266.0000,335.0000,1040.0000
266.0000,433.0000,1193.0000
267.0000,178.0000,525.0000
267.0000,317.0000,709.0000
267.0000,333.0000,1334.0000
267.0000,383.0000,473.0000
268.0000,26.0000,463.0000
268.0000,26.0000,463.0000
268.0000,178.0000,541.0000
268.0000,255.0000,1945.0000
268.0000,362.0000,391.0000
268.0000,380.0000,401.0000
268.0000,402.0000,395.0000
269.0000,254.0000,1632.0000
269.0000,308.0000,1778.0000
269.0000,399.0000,1623.0000
269.0000,489.0000,1071.0000
269.0000,489.0000,1071.0000
270.0000,178.0000,604.0000
270.0000,306.0000,639.0000
270.0000,376.0000,506.0000
271.0000,177.0000,607.0000
271.0000,206.0000,668.0000
271.0000,356.0000,422.0000
271.0000,374.0000,687.0000
272.0000,78.0000,405.0000
272.0000,84.0000,347.0000
272.0000,177.0000,628.0000
272.0000,372.0000,703.0000
273.0000,177.0000,559.0000
273.0000,352.0000,445.0000
273.0000,368.0000,675.0000
274.0000,177.0000,621.0000
274.0000,354.0000,1089.0000
274.0000,366.0000,616.0000
275.0000,176.0000,650.0000
275.0000,352.0000,865.0000
275.0000,364.0000,632.0000
275.0000,423.0000,532.0000
276.0000,176.0000,700.0000
276.0000,466.0000,4558.0000
276.0000,466.0000,4558.0000
277.0000,300.0000,2790.0000
277.0000,463.0000,3712.0000
277.0000,463.0000,3712.0000
278.0000,299.0000,3411.0000
279.0000,176.0000,734.0000
279.0000,355.0000,593.0000
280.0000,20.0000,376.0000
280.0000,176.0000,664.0000
280.0000,338.0000,398.0000
280.0000,353.0000,653.0000
281.0000,21.0000,365.0000
281.0000,176.0000,703.0000
281.0000,223.0000,1017.0000
281.0000,334.0000,471.0000
281.0000,351.0000,581.0000
282.0000,175.0000,791.0000
282.0000,223.0000,7829.0000
282.0000,283.0000,1281.0000
283.0000,175.0000,828.0000
283.0000,221.0000,1092.0000
283.0000,281.0000,806.0000
283.0000,347.0000,517.0000
284.0000,175.0000,814.0000
284.0000,345.0000,703.0000
285.0000,19.0000,272.0000
285.0000,175.0000,828.0000
285.0000,264.0000,298.0000
285.0000,329.0000,368.0000
285.0000,343.0000,613.0000
286.0000,175.0000,855.0000
286.0000,258.0000,372.0000
286.0000,341.0000,1692.0000
287.0000,84.0000,2285.0000
287.0000,277.0000,4049.0000
288.0000,175.0000,883.0000
288.0000,276.0000,1402.0000
288.0000,338.0000,725.0000
289.0000,175.0000,984.0000
289.0000,336.0000,646.0000
289.0000,458.0000,2506.0000
289.0000,458.0000,2506.0000
290.0000,174.0000,991.0000
290.0000,334.0000,532.0000
291.0000,87.0000,574.0000
291.0000,174.0000,993.0000
291.0000,211.0000,619.0000
291.0000,332.0000,659.0000
292.0000,174.0000,1059.0000
292.0000,331.0000,756.0000
293.0000,5.0000,1005.0000
293.0000,174.0000,1037.0000
293.0000,306.0000,8710.0000
294.0000,174.0000,1160.0000
294.0000,303.0000,1836.0000
294.0000,327.0000,603.0000
295.0000,174.0000,1191.0000
295.0000,325.0000,742.0000
295.0000,364.0000,1586.0000
295.0000,433.0000,2084.0000
296.0000,174.0000,1248.0000
296.0000,362.0000,3488.0000
297.0000,8.0000,614.0000
297.0000,174.0000,1257.0000
297.0000,322.0000,601.0000
298.0000,173.0000,1235.0000
298.0000,320.0000,765.0000
299.0000,8.0000,1019.0000
299.0000,8.0000,1019.0000
299.0000,173.0000,1372.0000
300.0000,7.0000,834.0000
300.0000,173.0000,1595.0000
300.0000,353.0000,900.0000
300.0000,403.0000,967.0000
301.0000,492.0000,18105.0000
301.0000,492.0000,18105.0000
302.0000,480.0000,22471.0000
302.0000,480.0000,22471.0000
304.0000,173.0000,1878.0000
304.0000,346.0000,3073.0000
304.0000,392.0000,3930.0000
305.0000,173.0000,1958.0000
305.0000,343.0000,4101.0000
305.0000,390.0000,5327.0000
305.0000,473.0000,1733.0000
306.0000,342.0000,5637.0000
306.0000,388.0000,8488.0000
307.0000,385.0000,117023.0000
308.0000,383.0000,15425.0000
309.0000,172.0000,1443.0000
309.0000,304.0000,844.0000
309.0000,415.0000,1218.0000
310.0000,172.0000,1413.0000
310.0000,472.0000,1714.0000
310.0000,472.0000,1714.0000
311.0000,172.0000,1439.0000
312.0000,93.0000,683.0000
312.0000,172.0000,1789.0000
312.0000,228.0000,596.0000
312.0000,299.0000,737.0000
313.0000,88.0000,703.0000
313.0000,172.0000,1960.0000
313.0000,227.0000,812.0000
313.0000,297.0000,608.0000
314.0000,172.0000,1729.0000
314.0000,247.0000,9557.0000
315.0000,246.0000,18019.0000
316.0000,73.0000,538.0000
316.0000,171.0000,1446.0000
316.0000,225.0000,823.0000
316.0000,294.0000,709.0000
317.0000,68.0000,680.0000
317.0000,171.0000,1315.0000
317.0000,225.0000,1066.0000
317.0000,293.0000,850.0000
318.0000,64.0000,601.0000
318.0000,171.0000,1197.0000
318.0000,224.0000,1054.0000
318.0000,292.0000,778.0000
319.0000,59.0000,677.0000
319.0000,171.0000,1237.0000
319.0000,224.0000,997.0000
319.0000,290.0000,690.0000
320.0000,55.0000,769.0000
320.0000,109.0000,641.0000
320.0000,171.0000,1221.0000
320.0000,223.0000,1387.0000
320.0000,289.0000,952.0000
321.0000,50.0000,834.0000
321.0000,103.0000,551.0000
321.0000,171.0000,1207.0000
321.0000,223.0000,1325.0000
321.0000,288.0000,787.0000
322.0000,45.0000,676.0000
322.0000,171.0000,1236.0000
322.0000,222.0000,1378.0000
322.0000,287.0000,866.0000
322.0000,326.0000,1366.0000
323.0000,41.0000,587.0000
323.0000,171.0000,1172.0000
323.0000,222.0000,1906.0000
323.0000,285.0000,912.0000
323.0000,324.0000,1348.0000
324.0000,36.0000,585.0000
324.0000,171.0000,1215.0000
324.0000,221.0000,2046.0000
324.0000,284.0000,763.0000
325.0000,32.0000,755.0000
325.0000,32.0000,755.0000
325.0000,170.0000,1245.0000
325.0000,221.0000,1537.0000
325.0000,283.0000,956.0000
326.0000,28.0000,811.0000
326.0000,28.0000,811.0000
326.0000,170.0000,1231.0000
326.0000,220.0000,1515.0000
326.0000,282.0000,930.0000
327.0000,24.0000,908.0000
327.0000,24.0000,908.0000
327.0000,170.0000,1224.0000
327.0000,219.0000,2206.0000
327.0000,281.0000,800.0000
328.0000,20.0000,706.0000
328.0000,20.0000,706.0000
328.0000,170.0000,1325.0000
328.0000,219.0000,2687.0000
328.0000,280.0000,1001.0000
329.0000,15.0000,780.0000
329.0000,15.0000,780.0000
329.0000,170.0000,1292.0000
329.0000,219.0000,1241.0000
329.0000,278.0000,753.0000
330.0000,11.0000,719.0000
330.0000,310.0000,11215.0000
330.0000,387.0000,42798.0000
331.0000,385.0000,53816.0000
332.0000,4.0000,887.0000
332.0000,170.0000,1400.0000
332.0000,217.0000,1106.0000
332.0000,275.0000,764.0000
333.0000,0.0000,963.0000
333.0000,0.0000,963.0000
333.0000,170.0000,1480.0000
333.0000,217.0000,1139.0000
333.0000,274.0000,946.0000
333.0000,496.0000,845.0000
333.0000,496.0000,845.0000
334.0000,170.0000,1396.0000
334.0000,216.0000,1209.0000
334.0000,273.0000,736.0000
334.0000,492.0000,848.0000
334.0000,492.0000,848.0000
335.0000,169.0000,1488.0000
335.0000,216.0000,1137.0000
335.0000,272.0000,884.0000
335.0000,488.0000,802.0000
335.0000,488.0000,802.0000
336.0000,169.0000,1476.0000
336.0000,215.0000,1307.0000
336.0000,271.0000,851.0000
336.0000,484.0000,669.0000
336.0000,484.0000,669.0000
337.0000,169.0000,1596.0000
337.0000,215.0000,1157.0000
337.0000,270.0000,777.0000
337.0000,481.0000,814.0000
337.0000,481.0000,814.0000
338.0000,169.0000,1503.0000
338.0000,214.0000,1303.0000
338.0000,269.0000,955.0000
338.0000,478.0000,1091.0000
338.0000,478.0000,1091.0000
339.0000,169.0000,1647.0000
339.0000,214.0000,1245.0000
339.0000,268.0000,763.0000
339.0000,474.0000,886.0000
339.0000,474.0000,886.0000
340.0000,169.0000,1636.0000
340.0000,214.0000,1350.0000
340.0000,267.0000,957.0000
340.0000,471.0000,738.0000
340.0000,471.0000,738.0000
341.0000,169.0000,1691.0000
341.0000,213.0000,1348.0000
341.0000,266.0000,760.0000
341.0000,467.0000,904.0000
341.0000,467.0000,904.0000
342.0000,169.0000,1699.0000
342.0000,213.0000,1467.0000
342.0000,265.0000,915.0000
342.0000,464.0000,962.0000
342.0000,464.0000,962.0000
343.0000,123.0000,2177.0000
343.0000,169.0000,1768.0000
343.0000,212.0000,1440.0000
343.0000,461.0000,973.0000
344.0000,118.0000,63292.0000
344.0000,458.0000,963.0000
345.0000,112.0000,1014.0000
345.0000,169.0000,1946.0000
345.0000,212.0000,1579.0000
345.0000,262.0000,818.0000
345.0000,454.0000,887.0000
346.0000,168.0000,1840.0000
346.0000,211.0000,1573.0000
346.0000,261.0000,861.0000
346.0000,451.0000,775.0000
347.0000,168.0000,2008.0000
347.0000,211.0000,1711.0000
347.0000,260.0000,861.0000
347.0000,448.0000,1008.0000
348.0000,168.0000,1949.0000
348.0000,210.0000,1681.0000
348.0000,259.0000,858.0000
348.0000,444.0000,1198.0000
349.0000,121.0000,1109.0000
349.0000,168.0000,2053.0000
349.0000,210.0000,1847.0000
349.0000,258.0000,898.0000
349.0000,442.0000,999.0000
350.0000,168.0000,2184.0000
350.0000,209.0000,1828.0000
350.0000,257.0000,757.0000
350.0000,438.0000,881.0000
351.0000,168.0000,2191.0000
351.0000,209.0000,1910.0000
351.0000,257.0000,920.0000
351.0000,435.0000,968.0000
352.0000,168.0000,2359.0000
352.0000,209.0000,1962.0000
352.0000,256.0000,781.0000
352.0000,433.0000,1024.0000
353.0000,168.0000,2244.0000
353.0000,208.0000,1907.0000
353.0000,255.0000,937.0000
